,v1,v2,res
4220,0.547211632868625,2.292109787179429,1
4221,0.048691392445883164,3.363142934237083,1
4222,7.110633242476175,0.06546134360691847,-1
4223,9.742436613465749,2.1292702998158797,-1
4224,0.22346916850797927,2.492507227976496,1
4225,2.074008206952657,0.9095294218533223,-1
4226,2.9164522691896835,7.147136645128312,1
4227,1.0940520205528925,4.6151965853863866,1
4228,4.899371406273359,8.935696350288861,1
4229,0.9064909751103256,0.6490626590668447,-1
4230,1.05660831662447,7.272968584167434,1
4231,9.981203016343956,2.4824693666779774,-1
4232,3.388416346291697,4.375052888090183,1
4233,2.7543796358093333,7.408776677868392,1
4234,3.2846871435375347,0.5972108662991182,-1
4235,2.176930997450879,2.3813276981938305,1
4236,8.829700085304864,6.777393111113454,-1
4237,2.5071664033107743,0.5190411381056648,-1
4238,6.894478735560315,9.54345915195854,1
4239,7.227460829945661,7.159159137158082,1
4240,1.324597726889667,3.1911995983282027,1
4241,0.54661163521178,6.589891404223583,1
4242,7.592420664251476,6.489360043829744,-1
4243,5.078524104754287,0.8385573772380683,-1
4244,7.05001102418281,8.356756224522403,1
4245,0.5368049826734489,8.65566688632181,1
4246,2.211116556254471,5.722515679292996,1
4247,2.7455261806683717,0.9535669889667864,-1
4248,2.200439051125571,0.7173427528394272,-1
4249,4.71222003683471,9.974547642643781,1
4250,2.7573081063276916,0.6574689737539074,-1
4251,0.43005599933106153,7.254565963075982,1
4252,6.777684719772349,7.492271151442223,1
4253,6.130684850624538,1.5534703878072265,-1
4254,3.9989025382320587,6.329126713721557,1
4255,2.942388074470773,4.78889303648516,1
4256,1.781088836867476,3.65601297780802,1
4257,6.791024401373399,7.010281553798137,1
4258,3.7686613337900168,5.009719104405668,1
4259,3.2631615013074855,6.673349977476228,1
4260,6.860708378514286,6.893377201841881,1
4261,5.239706258842274,4.899554707952081,-1
4262,4.835183449904745,0.7435827309696397,-1
4263,8.289118098685908,2.9804616345191004,-1
4264,6.2847610290066145,2.4908636260394967,-1
4265,6.732834798147877,7.3579167491050415,1
4266,9.415755412864653,4.9867770902397615,-1
4267,6.041951947841141,7.179170922018282,1
4268,8.233158853568376,8.131964704624616,1
4269,7.836111083713652,9.801668072479067,1
4270,6.2621137266657545,7.196234367209209,1
4271,6.144371891072884,2.383876759970811,-1
4272,1.9737412228415652,9.182657897573431,1
4273,7.453210106065504,6.819054121025623,-1
4274,9.373799246954954,5.864475016642055,-1
4275,0.35285049860564244,4.361289077783525,1
4276,5.309354141159135,5.070913798266931,-1
4277,0.2621485125130685,7.105537536775972,1
4278,0.7188059116216328,9.1671866334415,1
4279,3.852631647730067,1.6920080591387665,-1
4280,1.4847267560762012,0.2654742953852185,-1
4281,3.7749068394044505,4.975514761932834,1
4282,8.220997393677075,6.442623814402191,-1
4283,9.381173567284934,0.8446945400295902,-1
4284,7.950928956022039,6.413312540356431,-1
4285,8.714881523436377,5.627954713484568,-1
4286,6.189239498108099,4.949446670615814,-1
4287,5.997066272159431,2.5713178011233504,-1
4288,5.042554552620765,1.1820854138695547,-1
4289,8.469203241127776,7.209706921317038,-1
4290,4.690997227355254,4.403602555627616,-1
4291,6.4477832095109875,0.8662814701947197,-1
4292,8.433297048582757,8.38722085841177,1
4293,0.2966298420408553,2.7176521147617683,1
4294,2.109588658133754,6.190752479158191,1
4295,3.315654972322589,2.202188429972055,-1
4296,1.3025355690734663,5.557104214529374,1
4297,5.849550341225541,4.120954343478539,-1
4298,6.050471544245769,1.6525886304504656,-1
4299,3.3476534069258,5.263905495956191,1
4300,7.302317026092167,7.457681953114802,1
4301,1.5438142521042242,0.8278333230453927,-1
4302,3.88251935841617,9.295065585433825,1
4303,2.3595800454539373,6.9882396098995025,1
4304,5.7747643762153045,2.3736813474707894,-1
4305,4.758859913261828,7.319230653799451,1
4306,0.8725275584246006,1.7745998616205083,1
4307,2.256715577302594,8.303279710098707,1
4308,3.3611266657971326,2.6440780078224946,-1
4309,7.103124606749352,8.605845591250992,1
4310,7.872952990642348,1.8555395344170489,-1
4311,5.998690562384298,7.567778430535091,1
4312,4.202069854721888,0.16403103597611102,-1
4313,6.800795052445378,9.385785180583031,1
4314,0.8622846439257748,0.48461750980947516,-1
4315,5.9256435003984,0.6353891682503232,-1
4316,3.9719356129471106,4.134192155646809,1
4317,1.636855628488204,9.320838002522589,1
4318,0.2288956187029756,0.4077815992684186,-1
4319,3.050521730971302,8.757597313492758,1
4320,3.8729518850389697,2.4157375097042966,-1
4321,5.746242376352414,5.021563186193497,-1
4322,4.504130794017555,6.525035899582362,1
4323,0.23529683589859296,5.2316808446856475,1
4324,7.691474608610754,2.7433420343483164,-1
4325,5.694341750918519,7.484419632674729,1
4326,6.977829363255341,7.995771729989455,1
4327,3.517881709041161,2.248672649859227,-1
4328,9.323081351840845,4.597585594108725,-1
4329,7.613881874904602,1.9455554368040273,-1
4330,4.9544966289049,3.20682682899374,-1
4331,3.489907338687269,5.6573967314845355,1
4332,7.0736258362458795,3.6528677617676975,-1
4333,2.161444304615354,4.680927563114863,1
4334,4.9317112956488804,9.36424629942521,1
4335,5.522805480662246,9.280300497193386,1
4336,8.117121758197237,6.3076005889013285,-1
4337,0.6413537184092999,8.944489868927649,1
4338,3.434558883591735,0.38684441064069097,-1
4339,0.9679090761552045,9.198659236233558,1
4340,9.41443560753748,9.798611267849118,1
4341,9.146966022470117,1.7628905412241092,-1
4342,7.930877876402221,1.097213644789612,-1
4343,2.502396220932109,5.2550666955429985,1
4344,8.193993255832643,0.42618073625827035,-1
4345,5.591535565568827,9.93310895781384,1
4346,6.373554866965496,5.422541823103444,-1
4347,2.3649534251567217,7.231682899673925,1
4348,8.718473909860563,9.323955505359043,1
4349,7.762197245547103,1.882786063643599,-1
4350,8.340333430431427,0.8856720812246355,-1
4351,5.132098076093998,7.894702974797722,1
4352,9.323748768782638,2.0234774572828105,-1
4353,0.4078921563954907,3.934064927724447,1
4354,1.9728426509615182,0.18861595929164587,-1
4355,1.197893593749707,2.042600432937128,1
4356,0.9193096101628473,0.8999991507097849,-1
4357,9.020139759656452,5.056074018707694,-1
4358,4.234586479863354,7.065919312153378,1
4359,1.925402746688737,1.0070489506524682,-1
4360,3.680534818034725,2.63545852753156,-1
4361,5.4373904745668575,1.3197615804370255,-1
4362,8.23580895653176,0.6827009067119261,-1
4363,4.191725114949898,0.6637488733282149,-1
4364,3.3665433630308117,2.467372803031036,-1
4365,2.4750186497677684,3.7634132449705526,1
4366,0.5110403917817719,4.088068378991846,1
4367,4.816702267771028,7.060972890248619,1
4368,5.318082478165342,1.916894490532678,-1
4369,5.040382225598368,5.811651848111472,1
4370,2.0922793837284503,9.340474869203534,1
4371,9.020735154639665,3.4603001225891337,-1
4372,8.365595366303786,0.43208682722702396,-1
4373,2.8458503984858465,7.808278661631814,1
4374,7.331205845614233,3.1752699301932994,-1
4375,5.8377313610578065,4.179953611044976,-1
4376,0.23443399636088547,0.4962975734992192,-1
4377,7.115693196384937,6.630550650170356,-1
4378,6.684281562759994,4.534831786923701,-1
4379,3.059156906677829,4.1616033166674935,1
4380,3.381660547637697,7.297997068578059,1
4381,1.053598545780261,7.53720185348945,1
4382,6.644826334646345,3.0962687788080134,-1
4383,3.0974185898826145,4.4600275360749295,1
4384,9.623302429526136,8.448425932262966,-1
4385,7.7236826137566315,5.489700547335397,-1
4386,4.532144289666366,1.1823767344064628,-1
4387,7.891285363579735,2.8657515347727824,-1
4388,7.312629936545312,6.35641270395293,-1
4389,4.05961928925298,0.42803806685477674,-1
4390,4.257739015756798,7.186912899589267,1
4391,0.7320336651740955,4.152615320675281,1
4392,2.573758953580829,0.5007590217148827,-1
4393,5.4014814483535325,3.34460231493685,-1
4394,2.030569265985689,9.407835004176427,1
4395,0.3917884364249491,6.190099880859434,1
4396,6.102986590208576,0.6059898729187896,-1
4397,2.3523441314970195,7.922701801688276,1
4398,2.59290743541452,1.5214315873052064,-1
4399,2.9573462096534167,3.6366348354727007,1
4400,3.831917790338799,3.06454381551951,-1
4401,3.652465696894591,0.5303050399413045,-1
4402,4.539127854019192,3.015791293250518,-1
4403,6.480121557061781,0.7238124603517004,-1
4404,9.603540258521582,0.4743517980968259,-1
4405,0.8805500162093771,2.3232394391007958,1
4406,9.788302128161103,2.9087065484462773,-1
4407,4.664456252586114,8.554168158918952,1
4408,0.7380524098973684,5.359528628180517,1
4409,2.6541083483139616,0.8957047539213514,-1
4410,4.5810390838606825,4.153233213158492,-1
4411,8.01250253656274,7.101884762961454,-1
4412,9.323393550060397,2.878816131813652,-1
4413,6.950320254290379,3.286440092188816,-1
4414,8.750228491611608,4.4665776073717245,-1
4415,9.516830452260336,7.162573976198928,-1
4416,4.380323218385258,6.029380432299871,1
4417,0.10864847015468415,0.5995010097079201,-1
4418,3.9925645384282316,0.9964055124651094,-1
4419,1.0971798414097023,7.458573758514856,1
4420,4.766857451614977,7.859630555774965,1
4421,8.220288979888142,3.8953360157324934,-1
4422,5.964241808181345,5.350226892872776,-1
4423,0.43880371025409426,6.876125780593342,1
4424,1.3221393509081247,8.037779466027429,1
4425,2.811219950323698,1.952556817177823,-1
4426,8.242923203136868,0.928645901813937,-1
4427,6.960963714013766,7.8562698786231575,1
4428,2.424216498793228,3.1178899649975444,1
4429,6.258764789668744,7.223933281872522,1
4430,5.332976758030154,3.78009526338598,-1
4431,6.486826374030179,0.7683903781209911,-1
4432,6.533656920407126,4.6526861413267,-1
4433,1.0279563218559162,0.13264412535353043,-1
4434,5.224808781446987,0.936460858218956,-1
4435,5.59877915806831,4.635319431302939,-1
4436,2.8988585713129567,7.3034833377238195,1
4437,1.192609874784084,0.04871736683351502,-1
4438,7.020179467908669,8.948356754233394,1
4439,9.288057644269207,6.1693494634287225,-1
4440,6.91171344385385,6.047197795617017,-1
4441,3.8843165215936546,6.323499798155215,1
4442,5.027279222312889,2.0065890885288153,-1
4443,8.201881727477522,9.83055651182533,1
4444,8.259638941199464,0.11359723356844542,-1
4445,6.974369002304189,1.6772722880182123,-1
4446,1.0211105677886834,7.132805793346989,1
4447,9.666221143594765,1.5327968134932213,-1
4448,8.622044523749935,1.835335648621671,-1
4449,5.131146782775948,0.04591307068274153,-1
4450,0.08698870535798542,0.24107510542785704,-1
4451,2.5073164733401567,6.077962691382033,1
4452,6.569854092192741,6.930148923129254,1
4453,9.249671688150148,8.973918747686504,1
4454,2.3606587055573303,0.8698553757642014,-1
4455,3.992074712639313,1.6221309176706888,-1
4456,7.086790196181082,4.769932413543819,-1
4457,3.946950602188084,6.934313936580825,1
4458,2.8177750710655394,8.485275535563181,1
4459,0.6908289142478852,5.591651337985418,1
4460,6.230921725129825,4.308341097645387,-1
4461,4.387492625732455,8.135918937069512,1
4462,2.7972319181354366,7.470622616837479,1
4463,5.431159796093792,4.916005148231955,-1
4464,2.4554312441574035,7.075910768599631,1
4465,2.020552170819795,3.0512492744101447,1
4466,1.0354400409886433,2.8886522473918053,1
4467,4.947167622161941,8.52314082719688,1
4468,1.2745717180778005,8.291536545458015,1
4469,6.857529223576576,9.762603619934785,1
4470,6.696644904492457,8.64582458961094,1
4471,8.300485268816875,4.353592789593941,-1
4472,9.490347308827477,3.8217455833550593,-1
4473,9.285903923589236,3.4800519120417728,-1
4474,4.040119846308298,1.2060465426863909,-1
4475,5.982885270242657,4.342758989669207,-1
4476,6.597060815847618,7.772815060938688,1
4477,0.6321012011701488,3.360720575442665,1
4478,7.665837134527131,6.299415415045474,-1
4479,7.245631093002291,3.685022806521409,-1
4480,5.016681108978219,5.5092867353778985,1
4481,0.6993960929717236,9.39993012788799,1
4482,4.502479237275355,7.416494486897842,1
4483,3.507794275659032,8.545976294484412,1
4484,7.548856211578966,7.530130370888076,1
4485,4.930635422392324,1.3965645129258764,-1
4486,3.4909391383416866,9.211605602543347,1
4487,9.813340005874826,1.3393223819028743,-1
4488,6.217253214976802,8.635431686630445,1
4489,0.16984497618897088,0.7937785466307368,-1
4490,2.9366119047776817,4.95116985626861,1
4491,9.027034327044518,1.6743618215362621,-1
4492,8.73846459601878,1.5345312269090716,-1
4493,4.831788581605539,5.441471982156324,1
4494,7.7521434010982055,8.0448247313127,1
4495,9.2749057657369,6.280550972710798,-1
4496,2.2838756928388038,3.3710586230685613,1
4497,6.063339876989911,9.913704646740149,1
4498,1.3368001301693255,8.91219227992339,1
4499,2.904248523972177,0.06859127134070442,-1
4500,6.9654552874441595,1.6740800876484008,-1
4501,6.9747923488666945,4.211560648463779,-1
4502,4.001099812176346,2.6177566186522827,-1
4503,9.228584243989355,6.5740094551995485,-1
4504,9.395248052457843,8.32445089348048,-1
4505,5.340751272190967,6.293999538089588,1
4506,7.455411903142793,9.511727389676146,1
4507,2.991232500240546,1.4529898314337542,-1
4508,2.1892411673997736,7.589420175762327,1
4509,2.7557446980206035,2.539344113325516,-1
4510,7.218145638208307,8.905683346045624,1
4511,4.258530476750023,8.40394553062638,1
4512,7.274131352885128,9.53410246531247,1
4513,4.019431033120111,7.834776875709649,1
4514,2.148473892738232,9.557739041407375,1
4515,3.623947992898948,7.9987820592961425,1
4516,9.938394027120724,9.74730784065355,1
4517,1.296346670948928,0.5176556084554096,-1
4518,0.526011062212709,6.885821942129294,1
4519,0.9169422483011469,0.8263565134217477,-1
4520,8.413841853629284,0.3136445316686143,-1
4521,2.8247658154180977,0.35222034008535186,-1
4522,3.662979577372305,1.0595719556146044,-1
4523,9.307180264544465,7.770245191627449,-1
4524,6.506483694935577,1.8930142315427645,-1
4525,9.703053764108974,8.253123904923957,-1
4526,2.185177746413901,6.845945983726004,1
4527,8.921824404058052,1.4156981232362542,-1
4528,4.208428985041072,9.599791119415748,1
4529,2.208714089847411,8.578866345400133,1
4530,3.0114029039629155,1.4882390828718495,-1
4531,2.2238275368296048,9.584696156231507,1
4532,6.201033077598178,6.7710299108190934,1
4533,3.896646851167077,1.3476721100301237,-1
4534,7.695825525682176,1.196221367660868,-1
4535,9.395262534484441,3.5402748175468632,-1
4536,6.123061129434879,0.8478059058090182,-1
4537,3.6847885638580067,3.835770211378833,1
4538,4.988216969608791,2.009759791698448,-1
4539,9.749103397342887,4.588741375948395,-1
4540,9.965844900776734,5.485097841142523,-1
4541,5.69411710647255,5.77985323791721,1
4542,0.6868208210728377,2.6921047970364564,1
4543,6.261568226854982,1.1136676682556057,-1
4544,9.204601751138028,2.56649012744252,-1
4545,8.139162585121557,1.1030884225038184,-1
4546,5.878609196460056,1.7296518657245197,-1
4547,8.163867313514473,2.202167857542384,-1
4548,0.6264446899382481,0.16252872756487013,-1
4549,5.57408019106769,3.697246914590697,-1
4550,5.038047331933307,0.6939041368751397,-1
4551,1.0282658952672408,4.101057890692267,1
4552,7.866825326464314,7.665436956306331,-1
4553,5.221981701387484,9.475733823543072,1
4554,1.0966093495874174,5.300835483714019,1
4555,4.517361093339504,0.1817358922713419,-1
4556,1.31787479094843,7.442639547035714,1
4557,0.43625579255088254,6.069220604196671,1
4558,4.77434575922686,5.005795825600625,1
4559,1.5536429839689925,4.419603000419638,1
4560,7.526932511665684,9.50796046264486,1
4561,0.6085997539102972,2.885480491629726,1
4562,5.299683278225117,3.2706596087977644,-1
4563,4.23474678787608,8.242251188677521,1
4564,5.252534192775956,9.498330230585033,1
4565,0.5714810409787829,2.980513139092069,1
4566,2.8223265040046774,5.954467813672592,1
4567,3.306893592450887,9.33434139098046,1
4568,2.6764215334145436,0.7786659164396625,-1
4569,3.750099078724464,4.171259974825141,1
4570,5.573834947036474,1.0489165110070986,-1
4571,2.6510279144793802,7.583339746368827,1
4572,3.6392059722785906,6.171669402768927,1
4573,8.113916315939477,9.714982683095073,1
4574,4.3887567078853476,0.29109149880151786,-1
4575,2.760789818419278,6.9835180647147705,1
4576,8.417649465028896,2.464719796679401,-1
4577,3.7065430406572286,3.4584755054169234,-1
4578,1.4099947364541843,2.8808651135561103,1
4579,3.6155605509857427,8.087545950822419,1
4580,6.284193915720033,6.541642519846848,1
4581,0.800614466045505,3.329203248353573,1
4582,1.0352014205983473,5.392873696641605,1
4583,1.8629794870602001,6.417184198673802,1
4584,1.6802579795879202,4.015982854337842,1
4585,3.072734641369151,1.299528204121978,-1
4586,9.91428821352478,1.1659172504016335,-1
4587,6.113732186299678,6.354587132676094,1
4588,1.7859661681174555,6.584272055769551,1
4589,8.853827717451136,7.592711703500807,-1
4590,4.199121583421607,7.0697022776290686,1
4591,3.309737155246495,3.327289702037135,-1
4592,4.625103179140578,6.103962571672737,1
4593,5.789024620373109,9.819189731065254,1
4594,7.37166777125254,6.706389549495237,-1
4595,0.2744953740031697,1.96963577370317,1
4596,2.817397571650785,8.244839450064369,1
4597,0.9158769431657365,3.386152773094074,1
4598,2.3543507122819953,2.057631202077438,-1
4599,0.28030806783387874,4.695663840870066,1
4600,7.159241593805912,6.950113152453668,-1
4601,6.262497219742088,9.69643535299802,1
4602,6.1290684669764275,0.6606037028873257,-1
4603,8.830944290817209,1.6173926018170293,-1
4604,2.4116365217568534,3.448273262980006,1
4605,8.917949235049093,9.1909663745555,1
4606,8.021109116486766,7.343476462298284,-1
4607,5.251005452330054,2.5168626524408944,-1
4608,2.1962990175690367,3.276919502837491,1
4609,4.574787999501543,1.072694808795217,-1
4610,8.58404539772293,0.7779443633042782,-1
4611,8.34805311228499,7.9386838804389726,-1
4612,5.018252316123157,7.99957668563597,1
4613,1.8871443460049198,7.785382370368186,1
4614,0.06314818255123922,8.34908704740051,1
4615,1.2124858671460492,1.0102898807879435,-1
4616,3.556844875871917,1.3875928632339196,-1
4617,5.580201232385918,2.623226346769586,-1
4618,7.918831210807131,9.558111570047735,1
4619,5.8545326873469525,8.800402733541333,1
4620,5.694277654085104,6.991916943050227,1
4621,1.0271853915962836,1.8883848555338223,1
4622,9.466859137584967,6.261582436263113,-1
4623,9.615239011122995,9.695579080027656,1
4624,6.064567483814253,2.4412216065529013,-1
4625,4.790051100933123,3.4803029902076132,-1
4626,8.077293854806994,1.9601675096927318,-1
4627,8.945876799711446,7.936020551375056,-1
4628,5.642192119412993,0.413000548239959,-1
4629,3.418378204542126,8.781854681572693,1
4630,0.21424323410388246,6.384233449250339,1
4631,3.479446123701,6.487555298177023,1
4632,4.6428878910262705,8.701642557782579,1
4633,9.553219692509593,1.7776921448013039,-1
4634,2.564296487342098,5.249865460930638,1
4635,9.72174609203679,1.2540139372124215,-1
4636,2.577664251787813,7.814078568584678,1
4637,9.495875663270226,7.013021273019474,-1
4638,0.7322703058995739,9.254956683218138,1
4639,1.5990827851630174,2.2290271936409822,1
4640,7.172922862126638,6.276627092536553,-1
4641,3.179621587235799,8.618550335074806,1
4642,6.519801312521585,0.7740561601620499,-1
4643,4.498075849486734,6.813621723675912,1
4644,7.4960172793230795,4.9441991958091505,-1
4645,5.451848264021606,6.362164719110639,1
4646,9.137441757043161,7.21458328136558,-1
4647,4.461457300288439,2.4411212998474596,-1
4648,6.059983324754833,9.163100676510386,1
4649,9.944055374511645,1.031805895732526,-1
4650,7.6702139764858455,0.9645284688839084,-1
4651,5.443034196524723,9.834244972086516,1
4652,3.6368147275032947,6.074307008234881,1
4653,2.997145238588069,1.1828425500345563,-1
4654,6.395769474867102,9.53705080060304,1
4655,8.861948963149706,6.960909806557039,-1
4656,1.4281746714949828,1.5864605202608972,-1
4657,3.007795315095393,8.272769860220423,1
4658,7.857135689128257,9.98781479308185,1
4659,9.2111811818568,3.859963121442629,-1
4660,3.8185797613492376,1.6357918262062832,-1
4661,0.20595260158497775,3.8451986431785024,1
4662,0.10391194836863016,3.991177943331037,1
4663,4.152169740448892,3.8381807062799522,-1
4664,6.651449458939563,2.080079101882757,-1
4665,6.665848595966563,9.155243338211523,1
4666,7.5583642111265235,7.775071141764322,1
4667,4.143722342604532,8.499015945973937,1
4668,5.0622311872978525,4.772295630486715,-1
4669,3.952114318354907,4.871710239353498,1
4670,5.620097812849936,4.502908306007014,-1
4671,8.369341562996478,8.346550849324457,1
4672,4.778856531222683,8.815197250753737,1
4673,1.6372813378823614,0.8192404616175952,-1
4674,4.731014528844966,9.036605993257222,1
4675,0.025816920634402774,5.734862497443579,1
4676,1.796544651922063,0.4668925580483463,-1
4677,7.882358272644858,7.08317969146708,-1
4678,1.0908580204709173,4.591021090574365,1
4679,1.7136967246196522,7.263012397424595,1
4680,0.9192201356065866,2.692324740481183,1
4681,3.95061225654209,2.198644400310444,-1
4682,3.8856407088263154,1.1684015054489305,-1
4683,1.8834689036269814,1.5766411547891335,-1
4684,2.93836169552769,5.376854382823593,1
4685,2.095836233903572,6.03480204343707,1
4686,7.839498653151019,8.380598883597118,1
4687,9.825700891870422,7.281739074432528,-1
4688,7.654530487639498,6.970779159805867,-1
4689,8.974114211895476,4.400025862747821,-1
4690,1.4347597125927525,2.2530199609136936,1
4691,2.7800242572377454,2.0208078584121902,-1
4692,1.2201427470630444,1.7395947926802846,1
4693,0.6573498080498241,2.796832245223435,1
4694,8.672626169442713,8.009391815017409,-1
4695,7.120382605587134,3.1983369792893312,-1
4696,9.613345365058187,1.10734694772606,-1
4697,3.0400633870581615,1.6142056037441888,-1
4698,5.89599317824268,2.858311630762996,-1
4699,2.3856660935200913,6.953365680413582,1
4700,8.595542966991866,5.763965958543248,-1
4701,7.667267635626804,7.280815065719407,-1
4702,0.3786950694986513,0.6799035888545157,-1
4703,5.5207318871927065,1.8946219342758208,-1
4704,5.7469832848603435,6.569367676548689,1
4705,6.214808372890981,1.2129210727609874,-1
4706,5.088801070988206,0.8866813479294877,-1
4707,4.163929921598079,4.7351005405111,1
4708,7.437655952184713,4.487073457553041,-1
4709,8.126068722668943,3.7170353493408337,-1
4710,5.069811022331616,7.645179132946484,1
4711,3.907962671056542,7.048186396621567,1
4712,6.95044268323588,7.816902455394334,1
4713,2.265254798108579,0.23415997903618813,-1
4714,1.6497796605449389,2.74457777795295,1
4715,2.013405806712397,5.517235803344271,1
4716,5.928703259380437,8.634878805580133,1
4717,8.66644217726812,4.569453733556105,-1
4718,4.346810903854842,3.2207814726657293,-1
4719,9.677623798756592,1.6391596761348481,-1
4720,3.38028908935446,5.964471898821485,1
4721,6.845236499570685,4.703172405792896,-1
4722,2.9512735556590473,8.416067088870898,1
4723,0.21860276243970023,9.380770206141866,1
4724,7.415663241479633,6.800185312508114,-1
4725,4.528063388495233,6.969809141488904,1
4726,3.1708114426434584,3.73080508270072,1
4727,1.1575360859711692,2.493742387925837,1
4728,9.682244418260709,9.288186492487608,1
4729,9.833759673629674,7.9283522470127075,-1
4730,5.021373739756799,3.591920157736246,-1
4731,3.772314572571104,2.45162074375087,-1
4732,8.279222857955064,3.651995397735411,-1
4733,4.651401667326547,4.479012253958869,-1
4734,7.486976309694565,4.731619156693948,-1
4735,4.344736731857656,0.9005536246824297,-1
4736,0.21222662255262148,8.312420729208798,1
4737,0.9682164209939714,9.218757612668483,1
4738,1.0922982180530738,6.596358224673821,1
4739,9.774861304277135,2.2291484238540535,-1
4740,5.3409210289386415,4.032709642415954,-1
4741,2.3377340895246435,2.2038698930882097,-1
4742,4.806049885698542,4.293888241347733,-1
4743,5.28215618918307,4.754100741245912,-1
4744,3.3396110480776855,6.30991842357913,1
4745,1.458618000708315,4.680196685820103,1
4746,9.196664088261182,2.115115609741994,-1
4747,0.21110893886361004,5.856257886944682,1
4748,3.8604600059796934,7.187235778100021,1
4749,2.6011083646026947,8.779875970626668,1
4750,1.3880210882745492,9.507584244972922,1
4751,4.177473863922426,1.499966182276652,-1
4752,0.8007097296882371,7.928319970157388,1
4753,8.483868098208504,7.760752299715064,-1
4754,6.764616611085489,2.0919954548221806,-1
4755,4.919945327680855,7.598364603311133,1
4756,4.362503704335685,2.2723167250571885,-1
4757,4.311008976509941,9.594469668319567,1
4758,9.470567976479444,1.8036143850284492,-1
4759,9.160060567093115,9.748336693823415,1
4760,0.6492707249517304,5.706897409922398,1
4761,5.224629088953382,8.860912678695401,1
4762,9.406643112043326,5.80760219305639,-1
4763,8.639911638413748,8.22811882532448,-1
4764,1.807352841613875,5.461397873444323,1
4765,1.6735108113332342,8.575052103635468,1
4766,9.598300199863642,0.8684306397450392,-1
4767,5.840402747705527,7.929305251842862,1
4768,6.960569601496376,7.715648551393723,1
4769,3.6747519556339814,6.102970724632409,1
4770,8.49867567315518,0.6052775042177883,-1
4771,8.027289282665764,7.094571095776374,-1
4772,3.6634594667270948,3.893772855180707,1
4773,5.964186073322,0.797920727203707,-1
4774,7.072369131463131,9.789084213137194,1
4775,9.008008867653219,6.01728565834652,-1
4776,9.57344206420051,0.38884272141862963,-1
4777,8.21016776322044,5.067954056266959,-1
4778,8.82978564772393,9.562523863244056,1
4779,5.103046673403996,4.344177973344397,-1
4780,1.5749869217202472,9.366575709929357,1
4781,3.373163080425021,0.9180360176801294,-1
4782,8.974281335335835,1.0448479395396437,-1
4783,1.602913211627749,1.5511387189657422,-1
4784,3.718041396269026,8.039295651800163,1
4785,7.041132543848737,5.737017193812125,-1
4786,1.6919513688662169,5.780893956499641,1
4787,3.1096680597269533,6.303307087857494,1
4788,8.610599956149786,4.086194579288703,-1
4789,6.7360398275944,4.067025576492018,-1
4790,3.057005650170016,6.251623811208201,1
4791,3.163779821681162,0.8775765016198034,-1
4792,7.239556432773522,1.0685850055375101,-1
4793,6.585875715112168,0.31164997791110594,-1
4794,4.87911445236337,9.769354024926768,1
4795,6.477937591921025,0.5720384058503059,-1
4796,3.105538340553713,2.865335166280647,-1
4797,7.553472491739259,6.8533231433203206,-1
4798,4.730106255953084,5.568127239827076,1
4799,8.363555219550696,0.9245432436266177,-1
4800,3.404221599744659,2.872752154845214,-1
4801,6.667107410192514,6.607626273955849,-1
4802,8.980762009185181,9.099958936333833,1
4803,7.427349818201902,8.187011838117488,1
4804,0.6040627828743872,8.422503322473041,1
4805,6.179187009883921,1.5257039245288873,-1
4806,2.5465682234353,1.6193919238425447,-1
4807,1.7706321259228386,6.2795656026102815,1
4808,2.3396364987646514,4.301366935514739,1
4809,3.5070421320752008,1.0822709362360472,-1
4810,1.6653698064822031,6.5305164247857075,1
4811,0.41952447130555237,4.796784022722024,1
4812,4.207719158548199,6.221754120472438,1
4813,2.050071368964914,0.9998369224602943,-1
4814,9.508023642291546,2.004563393719574,-1
4815,7.464534945794146,1.1529101735875635,-1
4816,0.25024789994747887,0.058756489924993716,-1
4817,7.941463636041871,6.960185066296637,-1
4818,4.512242174491471,2.6713874871535346,-1
4819,9.81706562888064,7.747104162141407,-1
4820,2.2529824274283348,5.49759586819531,1
4821,9.705656667806238,9.177825235781983,1
4822,2.87108736976315,8.610801545223323,1
4823,1.4478998336882032,5.174101316826497,1
4824,4.778358916724109,2.112051556245463,-1
4825,6.423269343169067,9.342750442573342,1
4826,3.057787932921533,5.678875253321749,1
4827,7.315790277200165,3.973948702982871,-1
4828,4.6083414411003165,1.1440493834197896,-1
4829,4.841403769279779,3.1312114024707673,-1
4830,2.1312088679897903,6.580846399222628,1
4831,8.171892859626904,3.791809052624915,-1
4832,0.04180962476396766,9.727605263017981,1
4833,0.5399201606435733,7.711337258948917,1
4834,7.307482586200404,0.17443630064311155,-1
4835,5.867582316247477,4.020235395876632,-1
4836,8.89725242226986,6.668700822412515,-1
4837,7.937120533446139,4.96159766893191,-1
4838,5.8290201692401435,4.3660039224962635,-1
4839,8.421843049012681,6.6421907097432396,-1
4840,8.863425431479211,9.22224881362822,1
4841,9.846655797118535,1.0601161249004731,-1
4842,9.513224026043968,9.742890587056785,1
4843,4.346355022786735,6.151963195046136,1
4844,5.628481702667027,1.3090019714195134,-1
4845,3.4940303213313237,7.291520935629969,1
4846,0.21070073642614373,7.416295188315395,1
4847,9.364839290114473,9.121512419724283,1
4848,5.003220206695934,6.701763800828584,1
4849,8.378391327279902,1.8116624709727625,-1
4850,2.9407759098405393,3.059762415301658,1
